6.76428 -0.94750
6.97936 -0.97051
7.14459 -0.97893
7.26220 -0.98025
7.36013 -0.97848
7.44648 -0.97481
7.52497 -0.96978
7.59767 -0.96371
7.66587 -0.95678
7.73043 -0.94915
7.79199 -0.94089
7.85100 -0.93209
7.90781 -0.92280
7.96270 -0.91306
8.01589 -0.90292
8.06755 -0.89241
8.11785 -0.88154
8.16690 -0.87034
8.21481 -0.85884
8.26168 -0.84704
8.30759 -0.83496
8.35260 -0.82261
8.39677 -0.81001
8.44016 -0.79716
8.48281 -0.78407
8.52478 -0.77076
8.56609 -0.75723
8.60678 -0.74348
8.64688 -0.72952
8.68642 -0.71537
8.72543 -0.70101
8.76393 -0.68647
8.80194 -0.67173
8.83948 -0.65682
8.87657 -0.64173
8.91323 -0.62646
8.94946 -0.61102
8.98529 -0.59542
9.02073 -0.57965
9.05580 -0.56372
9.09049 -0.54763
9.12483 -0.53138
9.15883 -0.51498
9.19249 -0.49844
9.22582 -0.48174
9.25883 -0.46490
9.29154 -0.44791
9.32394 -0.43078
9.35604 -0.41352
9.38785 -0.39611
9.41938 -0.37857
9.45064 -0.36090
9.48162 -0.34309
9.51233 -0.32515
9.54278 -0.30709
9.57298 -0.28889
9.60292 -0.27058
9.63262 -0.25213
9.66207 -0.23357
9.69128 -0.21488
9.72026 -0.19607
9.74900 -0.17715
9.77752 -0.15811
9.80581 -0.13895
9.83387 -0.11967
9.86172 -0.10029
9.88935 -0.08079
9.91676 -0.06118
9.94397 -0.04146
9.97096 -0.02163
9.99775 -0.00169
10.02433 0.01835
10.05071 0.03850
10.07689 0.05876
10.10287 0.07912
10.12865 0.09958
10.15424 0.12014
10.17964 0.14080
10.20484 0.16157
10.22986 0.18243
10.25469 0.20339
10.27933 0.22444
10.30379 0.24560
10.32806 0.26684
10.35215 0.28819
10.37607 0.30962
10.39980 0.33115
10.42335 0.35277
10.44673 0.37448
10.46993 0.39628
10.49295 0.41817
10.51580 0.44014
10.53848 0.46221
10.56098 0.48436
10.58332 0.50660
10.60548 0.52892
10.62748 0.55133
10.64931 0.57382
10.67097 0.59639
10.69246 0.61905
10.71379 0.64178
10.73495 0.66460
10.75594 0.68750
10.77678 0.71047
10.79745 0.73353
10.81796 0.75666
10.83830 0.77987
10.85849 0.80315
10.87851 0.82651
10.89837 0.84995
10.91808 0.87346
10.93762 0.89704
10.95701 0.92069
10.97624 0.94442
10.99531 0.96822
11.01422 0.99209
11.03298 1.01603
11.05158 1.04003
11.07002 1.06411
11.08831 1.08825
11.10644 1.11247
11.12442 1.13674
11.14225 1.16109
11.15992 1.18549
11.17744 1.20997
11.19480 1.23450
11.21201 1.25910
11.22907 1.28377
11.24598 1.30849
11.26274 1.33328
11.27934 1.35812
11.29579 1.38303
11.31209 1.40799
11.32824 1.43302
11.34424 1.45810
11.36009 1.48324
11.37579 1.50843
11.39134 1.53368
11.40674 1.55899
11.42199 1.58435
11.43709 1.60977
11.45204 1.63523
11.46685 1.66076
11.48150 1.68633
11.49601 1.71196
11.51037 1.73763
11.52458 1.76336
11.53864 1.78914
11.55256 1.81496
11.56633 1.84084
11.57995 1.86676
11.59342 1.89273
11.60675 1.91874
11.61993 1.94480
11.63296 1.97091
11.64585 1.99706
11.65859 2.02326
11.67118 2.04950
11.68363 2.07578
11.69593 2.10211
11.70809 2.12847
11.72010 2.15488
11.73196 2.18133
11.74368 2.20781
11.75526 2.23434
11.76669 2.26091
11.77797 2.28751
11.78911 2.31415
11.80010 2.34083
11.81095 2.36754
11.82166 2.39429
11.83222 2.42107
11.84263 2.44789
11.85290 2.47474
11.86303 2.50163
11.87301 2.52855
11.88285 2.55550
11.89255 2.58248
11.90210 2.60949
11.91151 2.63653
11.92077 2.66360
11.92989 2.69070
11.93887 2.71783
11.94770 2.74499
11.95639 2.77217
11.96494 2.79938
11.97334 2.82661
11.98160 2.85387
11.98972 2.88116
11.99769 2.90847
12.00552 2.93580
12.01321 2.96316
12.02076 2.99054
12.02816 3.01794
12.03542 3.04536
12.04254 3.07280
12.04952 3.10026
12.05635 3.12774
12.06304 3.15524
12.06959 3.18276
12.07600 3.21029
12.08226 3.23784
12.08839 3.26541
12.09437 3.29299
12.10021 3.32059
12.10590 3.34821
12.11146 3.37583
12.11688 3.40347
12.12215 3.43113
12.12728 3.45879
12.13227 3.48647
12.13712 3.51416
12.14183 3.54185
12.14640 3.56956
12.15082 3.59728
12.15511 3.62500
12.15925 3.65274
12.16326 3.68048
12.16712 3.70822
12.17084 3.73598
12.17442 3.76374
12.17786 3.79150
12.18117 3.81927
12.18433 3.84704
12.18735 3.87482
12.19023 3.90259
12.19297 3.93037
12.19557 3.95816
12.19803 3.98594
12.20035 4.01372
12.20253 4.04150
12.20457 4.06928
12.20648 4.09706
12.20824 4.12484
12.20986 4.15261
12.21135 4.18038
12.21269 4.20815
12.21390 4.23591
12.21496 4.26367
12.21589 4.29142
12.21668 4.31917
12.21733 4.34691
12.21785 4.37464
12.21822 4.40236
12.21845 4.43007
12.21855 4.45778
12.21851 4.48547
12.21833 4.51316
12.21801 4.54083
12.21756 4.56849
12.21697 4.59614
12.21624 4.62378
12.21537 4.65140
12.21436 4.67901
12.21322 4.70661
12.21194 4.73419
12.21052 4.76175
12.20897 4.78930
12.20728 4.81683
12.20545 4.84434
12.20349 4.87184
12.20139 4.89931
12.19915 4.92677
12.19677 4.95421
12.19426 4.98162
12.19162 5.00902
12.18884 5.03639
12.18592 5.06374
12.18287 5.09107
12.17968 5.11837
12.17635 5.14565
12.17289 5.17291
12.16930 5.20014
12.16557 5.22735
12.16170 5.25452
12.15771 5.28168
12.15357 5.30880
12.14930 5.33590
12.14490 5.36296
12.14036 5.39000
12.13569 5.41701
12.13089 5.44398
12.12595 5.47093
12.12087 5.49784
12.11567 5.52473
12.11033 5.55157
12.10486 5.57839
12.09925 5.60517
12.09351 5.63192
12.08764 5.65863
12.08164 5.68530
12.07550 5.71194
12.06923 5.73855
12.06283 5.76511
12.05630 5.79164
12.04963 5.81812
12.04283 5.84457
12.03591 5.87098
12.02885 5.89735
12.02166 5.92367
12.01433 5.94996
12.00688 5.97620
11.99930 6.00240
11.99159 6.02856
11.98374 6.05467
11.97577 6.08074
11.96766 6.10676
11.95943 6.13273
11.95107 6.15866
11.94257 6.18455
11.93395 6.21038
11.92520 6.23617
11.91632 6.26191
11.90731 6.28760
11.89817 6.31323
11.88891 6.33882
11.87951 6.36436
11.86999 6.38984
11.86034 6.41528
11.85057 6.44066
11.84066 6.46599
11.83063 6.49126
11.82047 6.51648
11.81019 6.54164
11.79977 6.56675
11.78923 6.59180
11.77857 6.61679
11.76778 6.64173
11.75686 6.66660
11.74582 6.69142
11.73465 6.71618
11.72336 6.74088
11.71194 6.76552
11.70040 6.79010
11.68873 6.81462
11.67694 6.83907
11.66503 6.86346
11.65299 6.88779
11.64083 6.91205
11.62854 6.93625
11.61613 6.96038
11.60360 6.98445
11.59094 7.00845
11.57816 7.03239
11.56526 7.05626
11.55224 7.08005
11.53910 7.10378
11.52583 7.12744
11.51244 7.15104
11.49894 7.17456
11.48531 7.19800
11.47156 7.22138
11.45769 7.24469
11.44370 7.26792
11.42958 7.29108
11.41535 7.31416
11.40100 7.33717
11.38653 7.36011
11.37195 7.38296
11.35724 7.40575
11.34241 7.42845
11.32747 7.45108
11.31241 7.47363
11.29723 7.49610
11.28193 7.51849
11.26651 7.54080
11.25098 7.56303
11.23533 7.58518
11.21957 7.60725
11.20369 7.62923
11.18769 7.65113
11.17157 7.67295
11.15534 7.69469
11.13900 7.71633
11.12254 7.73790
11.10597 7.75938
11.08928 7.78077
11.07247 7.80207
11.05556 7.82329
11.03853 7.84441
11.02138 7.86545
11.00412 7.88640
10.98675 7.90726
10.96927 7.92803
10.95168 7.94870
10.93397 7.96929
10.91615 7.98978
10.89822 8.01018
10.88018 8.03048
10.86202 8.05069
10.84376 8.07081
10.82538 8.09082
10.80690 8.11075
10.78831 8.13057
10.76960 8.15030
10.75079 8.16993
10.73186 8.18946
10.71283 8.20889
10.69369 8.22822
10.67444 8.24745
10.65509 8.26658
10.63562 8.28561
10.61605 8.30453
10.59637 8.32335
10.57659 8.34207
10.55670 8.36068
10.53670 8.37919
10.51659 8.39759
10.49638 8.41589
10.47607 8.43408
10.45565 8.45216
10.43512 8.47013
10.41449 8.48799
10.39376 8.50575
10.37292 8.52339
10.35198 8.54092
10.33093 8.55834
10.30979 8.57565
10.28853 8.59285
10.26718 8.60993
10.24572 8.62689
10.22417 8.64375
10.20251 8.66048
10.18074 8.67710
10.15888 8.69361
10.13692 8.70999
10.11485 8.72626
10.09269 8.74241
10.07043 8.75844
10.04806 8.77435
10.02560 8.79013
10.00304 8.80580
9.98038 8.82134
9.95762 8.83676
9.93476 8.85206
9.91180 8.86723
9.88875 8.88227
9.86560 8.89719
9.84235 8.91199
9.81900 8.92665
9.79556 8.94119
9.77202 8.95560
9.74839 8.96988
9.72466 8.98402
9.70083 8.99804
9.67691 9.01192
9.65290 9.02568
9.62879 9.03929
9.60458 9.05278
9.58028 9.06613
9.55589 9.07934
9.53141 9.09241
9.50683 9.10535
9.48215 9.11815
9.45739 9.13081
9.43253 9.14333
9.40758 9.15571
9.38254 9.16795
9.35741 9.18005
9.33218 9.19200
9.30686 9.20381
9.28146 9.21547
9.25596 9.22699
9.23037 9.23836
9.20469 9.24959
9.17892 9.26066
9.15306 9.27159
9.12712 9.28236
9.10108 9.29299
9.07495 9.30346
9.04874 9.31378
9.02243 9.32394
8.99604 9.33395
8.96956 9.34380
8.94299 9.35350
8.91633 9.36304
8.88959 9.37242
8.86276 9.38164
8.83584 9.39069
8.80883 9.39959
8.78174 9.40832
8.75456 9.41689
8.72729 9.42529
8.69994 9.43353
8.67250 9.44160
8.64498 9.44950
8.61737 9.45723
8.58967 9.46478
8.56189 9.47217
8.53402 9.47938
8.50607 9.48642
8.47803 9.49328
8.44991 9.49997
8.42170 9.50647
8.39341 9.51280
8.36503 9.51894
8.33657 9.52490
8.30802 9.53068
8.27939 9.53627
8.25067 9.54168
8.22187 9.54690
8.19298 9.55192
8.16401 9.55676
8.13496 9.56140
8.10582 9.56585
8.07659 9.57010
8.04728 9.57416
8.01789 9.57801
7.98841 9.58167
7.95884 9.58512
7.92920 9.58836
7.89946 9.59140
7.86964 9.59423
7.83974 9.59686
7.80975 9.59926
7.77967 9.60146
7.74951 9.60344
7.71926 9.60520
7.68892 9.60674
7.65850 9.60805
7.62799 9.60914
7.59740 9.61001
7.56671 9.61064
7.53594 9.61104
7.50508 9.61121
7.47413 9.61114
7.44309 9.61083
7.41196 9.61027
7.38074 9.60947
7.34943 9.60843
7.31802 9.60713
7.28653 9.60557
7.25494 9.60376
7.22326 9.60169
7.19148 9.59935
7.15960 9.59674
7.12763 9.59386
7.09557 9.59071
7.06340 9.58728
7.03113 9.58356
6.99877 9.57955
6.96630 9.57526
6.93373 9.57066
6.90105 9.56577
6.86827 9.56057
6.83538 9.55506
6.80238 9.54923
6.76926 9.54308
6.73604 9.53660
6.70270 9.52979
6.66924 9.52264
6.63567 9.51514
6.60197 9.50729
6.56815 9.49908
6.53420 9.49050
6.50012 9.48155
6.46591 9.47221
6.43156 9.46248
6.39708 9.45235
6.36244 9.44181
6.32767 9.43084
6.29274 9.41944
6.25765 9.40761
6.22240 9.39531
6.18699 9.38255
6.15141 9.36931
6.11565 9.35557
6.07970 9.34132
6.04356 9.32654
6.00722 9.31122
5.97068 9.29533
5.93392 9.27886
5.89694 9.26179
5.85972 9.24408
5.82225 9.22573
5.78452 9.20669
5.74652 9.18694
5.70822 9.16645
5.66963 9.14518
5.63071 9.12309
5.59144 9.10015
5.55181 9.07629
5.51178 9.05147
5.47133 9.02564
5.43043 8.99871
5.38904 8.97063
5.34711 8.94130
5.30460 8.91063
5.26145 8.87850
5.21760 8.84478
5.17296 8.80932
5.12744 8.77194
5.08093 8.73241
5.03329 8.69047
4.98434 8.64578
4.93386 8.59790
4.88154 8.54628
4.82698 8.49015
4.76961 8.42843
4.70857 8.35952
4.64243 8.28078
4.56857 8.18739
4.48095 8.06825
4.35469 7.87798
4.24481 7.69069
4.12202 7.45061
4.04236 7.27224
3.99228 7.14844
3.95432 7.04733
3.92342 6.95961
3.89728 6.88103
3.87460 6.80919
3.85459 6.74262
3.83671 6.68030
3.82057 6.62151
3.80591 6.56571
3.79249 6.51251
3.78015 6.46157
3.76875 6.41263
3.75819 6.36548
3.74837 6.31994
3.73922 6.27587
3.73067 6.23313
3.72266 6.19162
3.71515 6.15124
3.70810 6.11191
3.70147 6.07355
3.69522 6.03610
3.68933 5.99951
3.68378 5.96371
3.67854 5.92867
3.67358 5.89433
3.66890 5.86067
3.66447 5.82765
3.66027 5.79523
3.65631 5.76339
3.65255 5.73209
3.64900 5.70132
3.64563 5.67105
3.64245 5.64126
3.63943 5.61193
3.63658 5.58304
3.63388 5.55458
3.63133 5.52652
3.62892 5.49885
3.62664 5.47157
3.62449 5.44464
3.62246 5.41807
3.62055 5.39184
3.61875 5.36594
3.61705 5.34036
3.61546 5.31508
3.61397 5.29011
3.61257 5.26542
3.61127 5.24101
3.61005 5.21688
3.60891 5.19302
3.60786 5.16941
